primaryDomainId,casNumber,created,dataSources,description,displayName,domainIds,drugCategories,drugGroups,indication,synonyms,type,updated
drugbank.DB04801,506-17-2,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,cis-Vaccenic acid,"['drugbank.DB04801', 'pubchem.5282761']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04802,25023-78-3,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,"D-Erythro-2,3-diaminobutyric acid","['drugbank.DB04802', 'pubchem.14221359']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04803,,2023-04-02T22:16:53.149000,['drugbank'],,Verdoheme,['drugbank.DB04803'],[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04804,25023-80-7,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,"(2S)-2,3-Diaminobutanoic acid","['drugbank.DB04804', 'pubchem.11073394']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04805,23152-29-6,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,Virginiamycin S1,"['drugbank.DB04805', 'pubchem.5388936']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04806,,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,(5-BROMO-4-CHLORO-3-INDOLYL)-A-D-MANNOSE,"['drugbank.DB04806', 'pubchem.5289587']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04807,,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,4-NITROPHENYL-(6-S-ALPHA-D-XYLOPYRANOSYL)-BETA-D-GLUCOPYRANOSIDE,"['drugbank.DB04807', 'pubchem.6102810']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04808,3947-65-7,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,Neamine,"['drugbank.DB04808', 'pubchem.72392']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04809,,2023-04-02T22:16:53.149000,['drugbank'],,SALOPHEN-10-PROPIONATE IRON CHELATE,['drugbank.DB04809'],[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04810,,2023-04-02T22:16:53.149000,['drugbank'],,Salophen-10-carboxylate iron chelate,['drugbank.DB04810'],[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04811,,2023-04-02T22:16:53.149000,['drugbank'],,Salophen iron chelate,['drugbank.DB04811'],[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04812,51234-28-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Benoxaprofen,"['drugbank.DB04812', 'drug_central.311', 'pubchem.39941']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04813,97-18-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Bithionol,"['drugbank.DB04813', 'drug_central.3032', 'pubchem.2406']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04814,1233-53-0,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,Bunamiodyl,"['drugbank.DB04814', 'drug_central.3048', 'pubchem.6436657']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04815,130-26-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Clioquinol,"['drugbank.DB04815', 'drug_central.681', 'pubchem.2788']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04816,117-10-2,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Dantron,"['drugbank.DB04816', 'drug_central.3125', 'pubchem.2950']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04817,50567-35-6,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Metamizole,"['drugbank.DB04817', 'drug_central.4659', 'pubchem.3111']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04818,54-92-2,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Iproniazid,"['drugbank.DB04818', 'drug_central.1480', 'pubchem.3748']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04819,91-80-5,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Methapyrilene,"['drugbank.DB04819', 'drug_central.1738', 'pubchem.4098']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04820,51-12-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Nialamide,"['drugbank.DB04820', 'drug_central.1907', 'pubchem.4472']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04821,24526-64-5,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Nomifensine,"['drugbank.DB04821', 'drug_central.1958', 'pubchem.4528']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04822,468-61-1,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,Oxeladin,"['drugbank.DB04822', 'drug_central.2018', 'pubchem.4619']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04823,125-13-3,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Oxyphenisatin,"['drugbank.DB04823', 'drug_central.2038', 'pubchem.31315']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04824,77-09-8,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Phenolphthalein,"['drugbank.DB04824', 'drug_central.2135', 'pubchem.4764']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04825,390-64-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Prenylamine,"['drugbank.DB04825', 'drug_central.2261', 'pubchem.9801']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04826,86-12-4,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Thenalidine,"['drugbank.DB04826', 'drug_central.2617', 'pubchem.27901']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04827,51-79-6,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Urethane,"['drugbank.DB04827', 'pubchem.5641']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04828,33369-31-2,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Zomepirac,"['drugbank.DB04828', 'drug_central.2871', 'pubchem.5733']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04829,50-37-3,2023-04-02T22:16:53.149000,"['drugbank', 'unichem']",,Lysergic acid diethylamide,"['drugbank.DB04829', 'drug_central.1621', 'pubchem.5761']",[],[],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04830,692-13-7,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Buformin,"['drugbank.DB04830', 'drug_central.423', 'pubchem.2468']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04831,40180-04-9,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Tienilic acid,"['drugbank.DB04831', 'drug_central.2658', 'pubchem.38409']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04832,56775-88-3,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Zimelidine,"['drugbank.DB04832', 'drug_central.2863', 'pubchem.5365247']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04833,72-44-6,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Methaqualone,"['drugbank.DB04833', 'drug_central.1739', 'pubchem.6292']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04834,465499-11-0,2023-04-02T22:16:53.149000,"['drugbank', 'chembl', 'unichem']",,Rapacuronium,"['drugbank.DB04834', 'drug_central.3520', 'pubchem.5311399']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04835,376348-65-1,2023-04-02T22:16:53.149000,"['drugbank', 'chembl']",,Maraviroc,"['drugbank.DB04835', 'drug_central.1635']",[],['approved'],,[],Drug,2023-04-02T22:16:53.149000
drugbank.DB04836,57574-09-1,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Amineptine,"['drugbank.DB04836', 'drug_central.161', 'pubchem.38988248', 'pubchem.34870']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04837,791-35-5,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Clofedanol,"['drugbank.DB04837', 'drug_central.585', 'pubchem.2795']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04838,456-59-7,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Cyclandelate,"['drugbank.DB04838', 'drug_central.747', 'pubchem.2893']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04839,427-51-0,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Cyproterone acetate,"['drugbank.DB04839', 'drug_central.766', 'pubchem.9880']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04840,1131-64-2,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Debrisoquine,"['drugbank.DB04840', 'drug_central.788', 'pubchem.2966']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04841,52468-60-7,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Flunarizine,"['drugbank.DB04841', 'drug_central.1200', 'pubchem.941361']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04842,1841-19-6,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Fluspirilene,"['drugbank.DB04842', 'drug_central.1222', 'pubchem.3396']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04843,25990-43-6,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Mepenzolate,"['drugbank.DB04843', 'drug_central.1689', 'pubchem.4057']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04844,58-46-8,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Tetrabenazine,"['drugbank.DB04844', 'drug_central.2609', 'pubchem.6018']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04845,219989-84-1,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Ixabepilone,"['drugbank.DB04845', 'drug_central.1517', 'pubchem.6445540']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04846,56980-93-9,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Celiprolol,"['drugbank.DB04846', 'drug_central.569', 'pubchem.2663']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04847,808118-40-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Roxadustat,"['drugbank.DB04847', 'drug_central.5371', 'pubchem.11256664']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04848,,2023-04-02T22:16:53.150000,['drugbank'],,AZD0947,['drugbank.DB04848'],[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04849,288383-20-0,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Cediranib,"['drugbank.DB04849', 'pubchem.9933475']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04850,252260-06-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Posizolid,"['drugbank.DB04850', 'pubchem.213049']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04851,159997-94-1,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Biricodar,"['drugbank.DB04851', 'pubchem.3037617']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04852,177469-96-4,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Implitapide,"['drugbank.DB04852', 'pubchem.5745206']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04853,144348-08-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Binodenoson,"['drugbank.DB04853', 'pubchem.9576912']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04854,144060-53-7,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Febuxostat,"['drugbank.DB04854', 'drug_central.1137', 'pubchem.134018']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04855,141626-36-0,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Dronedarone,"['drugbank.DB04855', 'drug_central.4112', 'pubchem.208898']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04856,119817-90-2,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Dexloxiglumide,"['drugbank.DB04856', 'drug_central.834', 'pubchem.65937']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04857,171655-91-7,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Brasofensine,"['drugbank.DB04857', 'pubchem.9614919']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04858,27314-97-2,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Tirapazamine,"['drugbank.DB04858', 'pubchem.135413511']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04859,142852-50-4,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Zanapezil,"['drugbank.DB04859', 'pubchem.198752']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04860,122970-40-5,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Isatoribine,"['drugbank.DB04860', 'pubchem.135409474']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04861,118457-14-0,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Nebivolol,"['drugbank.DB04861', 'drug_central.1887', 'pubchem.71301']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04862,198821-22-6,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Merimepodib,"['drugbank.DB04862', 'pubchem.153241']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04863,149503-79-7,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Lefradafiban,"['drugbank.DB04863', 'pubchem.135565050', 'pubchem.132881', 'pubchem.9576916']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04864,102518-79-6,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Huperzine A,"['drugbank.DB04864', 'pubchem.854026']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04865,26833-87-4,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Omacetaxine mepesuccinate,"['drugbank.DB04865', 'drug_central.4677', 'pubchem.285033']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04866,55837-20-2,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Halofuginone,"['drugbank.DB04866', 'pubchem.456390']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04867,136381-85-6,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Lintitript,"['drugbank.DB04867', 'pubchem.122077']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04868,641571-10-0,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Nilotinib,"['drugbank.DB04868', 'drug_central.1932', 'pubchem.644241']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04869,204697-65-4,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Olcegepant,"['drugbank.DB04869', 'pubchem.6918509']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04870,180003-17-2,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Oleoyl-estrone,"['drugbank.DB04870', 'pubchem.6918373']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04871,616202-92-7,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Lorcaserin,"['drugbank.DB04871', 'drug_central.4374', 'pubchem.11658860']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04872,160492-56-8,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Osanetant,"['drugbank.DB04872', 'pubchem.219077']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04873,152811-62-6,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Piboserod,"['drugbank.DB04873', 'pubchem.177336']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04874,181630-15-9,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Picoplatin,"['drugbank.DB04874', 'pubchem.177358', 'pubchem.44361928', 'pubchem.6918325']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04875,192755-52-5,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Pralnacasan,"['drugbank.DB04875', 'pubchem.153270']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04876,274901-16-5,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Vildagliptin,"['drugbank.DB04876', 'drug_central.3642', 'pubchem.6918537']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04877,3371-85-5,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Voacamine,"['drugbank.DB04877', 'drug_central.5100', 'pubchem.11953931']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04878,83480-29-9,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Voglibose,"['drugbank.DB04878', 'drug_central.2845', 'pubchem.444020']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04879,212141-54-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Vatalanib,"['drugbank.DB04879', 'pubchem.151194']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04880,77671-31-9,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Enoximone,"['drugbank.DB04880', 'drug_central.1014', 'pubchem.53708']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04881,143664-11-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Elacridar,"['drugbank.DB04881', 'pubchem.119373']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04882,174402-32-5,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Edotecarin,"['drugbank.DB04882', 'pubchem.9808998']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04883,171714-84-4,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Darusentan,"['drugbank.DB04883', 'pubchem.177236']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04884,119356-77-3,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Dapoxetine,"['drugbank.DB04884', 'drug_central.4381', 'pubchem.71353']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04885,120635-74-7,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Cilansetron,"['drugbank.DB04885', 'pubchem.6918107']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04886,142632-32-4,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Calanolide A,"['drugbank.DB04886', 'pubchem.64972']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04887,313682-08-5,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Brecanavir,"['drugbank.DB04887', 'pubchem.5743186']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04888,350992-10-8,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Bifeprunox,"['drugbank.DB04888', 'pubchem.208951']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04889,71195-57-8,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Bicifadine,"['drugbank.DB04889', 'pubchem.47953']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04890,125602-71-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Bepotastine,"['drugbank.DB04890', 'drug_central.341', 'pubchem.2350']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04891,524067-21-8,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Becocalcidiol,"['drugbank.DB04891', 'pubchem.5289547']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04892,101246-66-6,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Phenserine,"['drugbank.DB04892', 'pubchem.192706']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04893,,2023-04-02T22:16:53.150000,['drugbank'],,AZD3409,['drugbank.DB04893'],[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04894,103222-11-3,2023-04-02T22:16:53.150000,"['drugbank', 'unichem']",,Vapreotide,"['drugbank.DB04894', 'pubchem.6918026']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04895,222716-86-1,2023-04-02T22:16:53.150000,['drugbank'],,Pegaptanib,"['drugbank.DB04895', 'drug_central.4905']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04896,92623-85-3,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Milnacipran,"['drugbank.DB04896', 'drug_central.1808', 'pubchem.11622909']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04897,825600-90-6,2023-04-02T22:16:53.150000,['drugbank'],,Lucinactant,"['drugbank.DB04897', 'drug_central.4232']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04898,192939-46-1,2023-04-02T22:16:53.150000,"['drugbank', 'chembl', 'unichem']",,Ximelagatran,"['drugbank.DB04898', 'drug_central.2852', 'pubchem.5478933', 'pubchem.656635', 'pubchem.9574101']",[],['approved'],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04899,124584-08-3,2023-04-02T22:16:53.150000,['drugbank'],,Nesiritide,"['drugbank.DB04899', 'drug_central.1901']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04900,62304-98-7,2023-04-02T22:16:53.150000,['drugbank'],,Thymalfasin,"['drugbank.DB04900', 'drug_central.2643']",[],[],,[],Drug,2023-04-02T22:16:53.150000
drugbank.DB04901,357613-77-5,2023-04-02T22:16:53.151000,['drugbank'],,Galiximab,['drugbank.DB04901'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04903,133737-32-3,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Pagoclone,"['drugbank.DB04903', 'pubchem.131664']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04904,676269-70-8,2023-04-02T22:16:53.151000,['drugbank'],,Amolimogene,['drugbank.DB04904'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04905,98774-23-3,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Tesmilifene,"['drugbank.DB04905', 'pubchem.108092']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04907,898830-54-1,2023-04-02T22:16:53.151000,['drugbank'],,Sitimagene ceradenovec,['drugbank.DB04907'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04908,167933-07-5,2023-04-02T22:16:53.151000,"['drugbank', 'chembl', 'unichem']",,Flibanserin,"['drugbank.DB04908', 'drug_central.5022', 'pubchem.6918248']",[],['approved'],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04909,57695-04-2,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Sitamaquine,"['drugbank.DB04909', 'pubchem.42548']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04910,20559-55-1,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Oxibendazole,"['drugbank.DB04910', 'pubchem.4622']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04911,171099-57-3,2023-04-02T22:16:53.151000,"['drugbank', 'chembl', 'unichem']",,Oritavancin,"['drugbank.DB04911', 'drug_central.4678', 'pubchem.16136912', 'pubchem.101991076']",[],['approved'],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04912,106344-20-1,2023-04-02T22:16:53.151000,['drugbank'],,Stannsoporfin,['drugbank.DB04912'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04914,,2023-04-02T22:16:53.151000,['drugbank'],,G17DT,['drugbank.DB04914'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04915,81267-65-4,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Idronoxil,"['drugbank.DB04915', 'pubchem.219100']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04917,112727-80-7,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Renzapride,"['drugbank.DB04917', 'pubchem.3052778']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04918,209467-52-7,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Ceftobiprole,"['drugbank.DB04918', 'drug_central.4402', 'pubchem.135413542', 'pubchem.138319339']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04919,259074-76-5,2023-04-02T22:16:53.151000,['drugbank'],,Alfimeprase,['drugbank.DB04919'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04920,167221-71-8,2023-04-02T22:16:53.151000,"['drugbank', 'chembl', 'unichem']",,Clevidipine,"['drugbank.DB04920', 'drug_central.674', 'pubchem.153994']",[],['approved'],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04921,152074-97-0,2023-04-02T22:16:53.151000,['drugbank'],,Dirucotide,['drugbank.DB04921'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04923,1270043-60-1,2023-04-02T22:16:53.151000,['drugbank'],,rhThrombin,['drugbank.DB04923'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04924,122898-67-3,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Itopride,"['drugbank.DB04924', 'drug_central.1512', 'pubchem.3792']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04925,145137-38-8,2023-04-02T22:16:53.151000,['drugbank'],,Desmoteplase,['drugbank.DB04925'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04926,219810-59-0,2023-04-02T22:16:53.151000,"['drugbank', 'unichem']",,Neramexane,"['drugbank.DB04926', 'pubchem.6433106']",[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04928,,2023-04-02T22:16:53.151000,['drugbank'],,XP12B,['drugbank.DB04928'],[],[],,[],Drug,2023-04-02T22:16:53.151000
drugbank.DB04929,,2023-04-02T22:16:53.151000,['drugbank'],,DG031,['drugbank.DB04929'],[],[],,[],Drug,2023-04-02T22:16:53.151000
