Symptom_CUI	Symptom_Name	Gene_Symbol	Source
C0557874	Global developmental delay	ACAT2	DisGeNet
C0557874	Global developmental delay	NPC1	DisGeNet
C0557874	Global developmental delay	NFU1	DisGeNet
C0557874	Global developmental delay	FLI1	DisGeNet
C0557874	Global developmental delay	DNA2	DisGeNet
C0557874	Global developmental delay	TUBB2A	DisGeNet
C0557874	Global developmental delay	GBA	DisGeNet
C0557874	Global developmental delay	INSR	DisGeNet
C0557874	Global developmental delay	CBL	DisGeNet
C0557874	Global developmental delay	GABRD	DisGeNet
C0557874	Global developmental delay	NDUFS6	DisGeNet
C0557874	Global developmental delay	RPS28	DisGeNet
C0557874	Global developmental delay	PARN	DisGeNet
C0557874	Global developmental delay	SETD5	DisGeNet
C0557874	Global developmental delay	COL4A2	DisGeNet
C0557874	Global developmental delay	ERCC1	DisGeNet
C0557874	Global developmental delay	UBE2T	DisGeNet
C0557874	Global developmental delay	PRKAR1A	DisGeNet
C0557874	Global developmental delay	NDST1	DisGeNet
C0557874	Global developmental delay	PDE6D	DisGeNet
C0557874	Global developmental delay	MID1	DisGeNet
C0557874	Global developmental delay	GATM	DisGeNet
C0557874	Global developmental delay	TERC	DisGeNet
C0557874	Global developmental delay	LMNA	DisGeNet
C0557874	Global developmental delay	ALMS1	DisGeNet
C0557874	Global developmental delay	TERT	DisGeNet
C0557874	Global developmental delay	SCO2	DisGeNet
C0557874	Global developmental delay	DVL1	DisGeNet
C0557874	Global developmental delay	ADAMTSL2	DisGeNet
C0557874	Global developmental delay	TBX1	DisGeNet
C0557874	Global developmental delay	DLAT	DisGeNet
C0557874	Global developmental delay	MRPL3	DisGeNet
C0557874	Global developmental delay	RBM10	DisGeNet
C0557874	Global developmental delay	IER3IP1	DisGeNet
C0557874	Global developmental delay	SLC1A4	DisGeNet
C0557874	Global developmental delay	NDUFAF3	DisGeNet
C0557874	Global developmental delay	GATA4	DisGeNet
C0557874	Global developmental delay	FANCB	DisGeNet
C0557874	Global developmental delay	KIF2A	DisGeNet
C0557874	Global developmental delay	TSC2	DisGeNet
C0557874	Global developmental delay	PDX1	DisGeNet
C0557874	Global developmental delay	NSUN2	DisGeNet
C0557874	Global developmental delay	CEP104	DisGeNet
C0557874	Global developmental delay	SRCAP	DisGeNet
C0557874	Global developmental delay	CTDP1	DisGeNet
C0557874	Global developmental delay	GK	DisGeNet
C0557874	Global developmental delay	HRAS	DisGeNet
C0557874	Global developmental delay	SNAP25	DisGeNet
C0557874	Global developmental delay	CDK6	DisGeNet
C0557874	Global developmental delay	MTHFR	DisGeNet
C0557874	Global developmental delay	CHD2	DisGeNet
C0557874	Global developmental delay	RTEL1	DisGeNet
C0557874	Global developmental delay	CHMP1A	DisGeNet
C0557874	Global developmental delay	COL3A1	DisGeNet
C0557874	Global developmental delay	NSD2	DisGeNet
C0557874	Global developmental delay	PHC1	DisGeNet
C0557874	Global developmental delay	ARVCF	DisGeNet
C0557874	Global developmental delay	SCN9A	DisGeNet
C0557874	Global developmental delay	PDHX	DisGeNet
C0557874	Global developmental delay	ERCC4	DisGeNet
C0557874	Global developmental delay	COL11A2	DisGeNet
C0557874	Global developmental delay	NDUFAF4	DisGeNet
C0557874	Global developmental delay	MMACHC	DisGeNet
C0557874	Global developmental delay	COL4A3BP	DisGeNet
C0557874	Global developmental delay	DLD	DisGeNet
C0557874	Global developmental delay	INVS	DisGeNet
C0557874	Global developmental delay	LIG4	DisGeNet
C0557874	Global developmental delay	CNNM2	DisGeNet
C0557874	Global developmental delay	GP1BB	DisGeNet
C0557874	Global developmental delay	SOX3	DisGeNet
C0557874	Global developmental delay	PIGN	DisGeNet
C0557874	Global developmental delay	FGFR2	DisGeNet
C0557874	Global developmental delay	DDX11	DisGeNet
C0557874	Global developmental delay	SIN3A	DisGeNet
C0557874	Global developmental delay	TSFM	DisGeNet
C0557874	Global developmental delay	PYCR2	DisGeNet
C0557874	Global developmental delay	WDR45	DisGeNet
C0557874	Global developmental delay	AP1S2	DisGeNet
C0557874	Global developmental delay	LINS1	DisGeNet
C0557874	Global developmental delay	NPAP1	DisGeNet
C0557874	Global developmental delay	BCR	DisGeNet
C0557874	Global developmental delay	PAX6	DisGeNet
C0557874	Global developmental delay	MPDU1	DisGeNet
C0557874	Global developmental delay	NPHP1	DisGeNet
C0557874	Global developmental delay	SDCCAG8	DisGeNet
C0557874	Global developmental delay	KIAA0556	DisGeNet
C0557874	Global developmental delay	KRAS	DisGeNet
C0557874	Global developmental delay	KCNAB2	DisGeNet
C0557874	Global developmental delay	SEC23B	DisGeNet
C0557874	Global developmental delay	NAGA	DisGeNet
C0557874	Global developmental delay	GCH1	DisGeNet
C0557874	Global developmental delay	TACO1	DisGeNet
C0557874	Global developmental delay	SIX3	DisGeNet
C0557874	Global developmental delay	DKC1	DisGeNet
C0557874	Global developmental delay	PRPS1	DisGeNet
C0557874	Global developmental delay	MKRN3-AS1	DisGeNet
C0557874	Global developmental delay	MYT1L	DisGeNet
C0557874	Global developmental delay	SLC35A3	DisGeNet
C0557874	Global developmental delay	AMPD2	DisGeNet
C0557874	Global developmental delay	NDUFB9	DisGeNet
C0557874	Global developmental delay	EXOSC8	DisGeNet
C0557874	Global developmental delay	ECHS1	DisGeNet
C0557874	Global developmental delay	EXOSC3	DisGeNet
C0557874	Global developmental delay	DDC	DisGeNet
C0557874	Global developmental delay	FGFR3	DisGeNet
C0557874	Global developmental delay	CWF19L1	DisGeNet
C0557874	Global developmental delay	DPM2	DisGeNet
C0557874	Global developmental delay	DEAF1	DisGeNet
C0557874	Global developmental delay	ARFGEF2	DisGeNet
C0557874	Global developmental delay	SLC6A3	DisGeNet
C0557874	Global developmental delay	ANKLE2	DisGeNet
C0557874	Global developmental delay	ERCC2	DisGeNet
C0557874	Global developmental delay	ACTB	DisGeNet
C0557874	Global developmental delay	GABRA1	DisGeNet
C0557874	Global developmental delay	GABRG2	DisGeNet
C0557874	Global developmental delay	B4GALT7	DisGeNet
C0557874	Global developmental delay	SCN1A	DisGeNet
C0557874	Global developmental delay	AP4B1	DisGeNet
C0557874	Global developmental delay	PCK1	DisGeNet
C0557874	Global developmental delay	CCND2	DisGeNet
C0557874	Global developmental delay	WNT1	DisGeNet
C0557874	Global developmental delay	SLC25A15	DisGeNet
C0557874	Global developmental delay	BBS2	DisGeNet
C0272412	Spleen abscess	IER3IP1	MalaCards
C0272412	Spleen abscess	VSIR	MalaCards
C0272412	Spleen abscess	CRP	MalaCards
C0272412	Spleen abscess	POU3F4	MalaCards
C0272412	Spleen abscess	LIPA	MalaCards
C0272412	Spleen abscess	EPHX2	MalaCards
C0232462	Appetite decrease	SLC39A4	DisGeNet
C0232462	Appetite decrease	RUNX1	DisGeNet
C0232462	Appetite decrease	PCCB	DisGeNet
C0232462	Appetite decrease	ABL1	DisGeNet
C0232462	Appetite decrease	TGFB1	DisGeNet
C0232462	Appetite decrease	PCCA	DisGeNet
C0232462	Appetite decrease	SLC2A2	DisGeNet
C0232462	Appetite decrease	BCR	DisGeNet
C0344315	Mood depressed	CHRNA4	DisGeNet
C0344315	Mood depressed	ACE	DisGeNet
C0344315	Mood depressed	MYD88	DisGeNet
C0344315	Mood depressed	AVP	DisGeNet
C0344315	Mood depressed	CRP	DisGeNet
C0344315	Mood depressed	VIP	DisGeNet
C0344315	Mood depressed	KYAT1	DisGeNet
C0344315	Mood depressed	SLC6A4	DisGeNet
C0344315	Mood depressed	TRIM69	DisGeNet
C0344315	Mood depressed	S100A10	DisGeNet
C0344315	Mood depressed	ORM1	DisGeNet
C0344315	Mood depressed	CALCA	DisGeNet
C0344315	Mood depressed	PTX3	DisGeNet
C0344315	Mood depressed	TYK2	DisGeNet
C0344315	Mood depressed	CXCL8	DisGeNet
C0344315	Mood depressed	SELP	DisGeNet
C0344315	Mood depressed	KYNU	DisGeNet
C0015300	Ocular proptosis	COL11A2	DisGeNet
C0015300	Ocular proptosis	JAG1	DisGeNet
C0015300	Ocular proptosis	MAFB	DisGeNet
C0015300	Ocular proptosis	RIT1	DisGeNet
C0015300	Ocular proptosis	NRAS	DisGeNet
C0015300	Ocular proptosis	ZIC1	DisGeNet
C0015300	Ocular proptosis	TBX1	DisGeNet
C0015300	Ocular proptosis	KRAS	DisGeNet
C0015300	Ocular proptosis	RPL3P4	Disease-Connect
C0015300	Ocular proptosis	CTLA4	Disease-Connect
C0015300	Ocular proptosis	PEPD	DisGeNet
C0015300	Ocular proptosis	SCYL1	MalaCards
C0015300	Ocular proptosis	GATA6	DisGeNet
C0015300	Ocular proptosis	ZNRD1ASP	Disease-Connect
C0015300	Ocular proptosis	SIX6	DisGeNet
C0015300	Ocular proptosis	PCLO	DisGeNet
C0015300	Ocular proptosis	SH3BP2	DisGeNet
C0015300	Ocular proptosis	BANF1	DisGeNet
C0015300	Ocular proptosis	RAF1	DisGeNet
C0015300	Ocular proptosis	IMPAD1	DisGeNet
C0015300	Ocular proptosis	ERF	DisGeNet
C0015300	Ocular proptosis	PTPN11	DisGeNet
C0015300	Ocular proptosis	POLD1	DisGeNet
C0015300	Ocular proptosis	GJA5	DisGeNet
C0015300	Ocular proptosis	TCF12	DisGeNet
C0015300	Ocular proptosis	ATXN3	DisGeNet
C0015300	Ocular proptosis	GATA4	DisGeNet
C0015300	Ocular proptosis	FLNB	DisGeNet
C0015300	Ocular proptosis	PTH1R	DisGeNet
C0015300	Ocular proptosis	SLC29A3	DisGeNet
C0015300	Ocular proptosis	CRIPT	DisGeNet
C0015300	Ocular proptosis	KCNJ6	DisGeNet
C0015300	Ocular proptosis	PRL	MalaCards
C0015300	Ocular proptosis	MIR3939	Disease-Connect
C0015300	Ocular proptosis	FGFR2	MalaCards|DisGeNet
C0015300	Ocular proptosis	RHNO1	MalaCards
C0015300	Ocular proptosis	CDKN1C	DisGeNet
C0015300	Ocular proptosis	NDE1	DisGeNet
C0015300	Ocular proptosis	SOX9	DisGeNet
C0015300	Ocular proptosis	CRTAP	DisGeNet
C0015300	Ocular proptosis	ROR2	DisGeNet
C0015300	Ocular proptosis	HLA-S	Disease-Connect
C0015300	Ocular proptosis	NIPBL	DisGeNet
C0015300	Ocular proptosis	FAM20C	Disease-Connect
C0015300	Ocular proptosis	MIR1275	Disease-Connect
C0015300	Ocular proptosis	COL11A1	DisGeNet
C0015300	Ocular proptosis	TSHR	Disease-Connect|MalaCards
C0015300	Ocular proptosis	ZMPSTE24	DisGeNet
C0015300	Ocular proptosis	MTCO3P1	Disease-Connect
C0015300	Ocular proptosis	SLAMF6	Disease-Connect
C0015300	Ocular proptosis	RASA2	DisGeNet
C0015300	Ocular proptosis	INSR	DisGeNet
C0015300	Ocular proptosis	RECQL4	DisGeNet
C0015300	Ocular proptosis	PDGFRB	DisGeNet
C0015300	Ocular proptosis	KCNQ1OT1	DisGeNet
C0015300	Ocular proptosis	DVL1	DisGeNet
C0015300	Ocular proptosis	MICA	Disease-Connect
C0015300	Ocular proptosis	ABCF1	Disease-Connect
C0015300	Ocular proptosis	IGF2	DisGeNet
C0015300	Ocular proptosis	POR	DisGeNet
C0015300	Ocular proptosis	C6orf15	Disease-Connect
C0015300	Ocular proptosis	WNT5A	DisGeNet
C0015300	Ocular proptosis	COL5A1	DisGeNet
C0015300	Ocular proptosis	LMNA	DisGeNet
C0015300	Ocular proptosis	ALPL	DisGeNet
C0015300	Ocular proptosis	EFEMP2	DisGeNet
C0015300	Ocular proptosis	RNASET2	Disease-Connect
C0015300	Ocular proptosis	ZFPM2	DisGeNet
C0015300	Ocular proptosis	FCRL3	Disease-Connect
C0015300	Ocular proptosis	CREBBP	DisGeNet
C0015300	Ocular proptosis	COL3A1	DisGeNet
C0015300	Ocular proptosis	TWIST1	DisGeNet
C0015300	Ocular proptosis	NF1	MalaCards
C0015300	Ocular proptosis	C1QTNF6	Disease-Connect
C0015300	Ocular proptosis	SOST	DisGeNet
C0015300	Ocular proptosis	MUSK	DisGeNet
C0015300	Ocular proptosis	FGFR3	MalaCards|DisGeNet
C0015300	Ocular proptosis	MMP2	DisGeNet
C0015300	Ocular proptosis	KCNQ1	DisGeNet
C0015300	Ocular proptosis	BRAF	DisGeNet
C0015300	Ocular proptosis	RHOH	Disease-Connect
C0015300	Ocular proptosis	CTSK	DisGeNet
C0015300	Ocular proptosis	HLA-DPA2	Disease-Connect
C0015300	Ocular proptosis	EP300	DisGeNet
C0015300	Ocular proptosis	TG	Disease-Connect|MalaCards
C0015300	Ocular proptosis	KAT6B	DisGeNet
C0015300	Ocular proptosis	NBAS	DisGeNet
C0015300	Ocular proptosis	FGFR1	DisGeNet
C0015300	Ocular proptosis	CITED2	DisGeNet
C0015300	Ocular proptosis	SEC24D	DisGeNet
C0015300	Ocular proptosis	LZTR1	DisGeNet
C0015300	Ocular proptosis	THRB	DisGeNet
C0015300	Ocular proptosis	SOS2	DisGeNet
C0015300	Ocular proptosis	TGFB1	MalaCards|DisGeNet
C0015300	Ocular proptosis	FGFRL1	DisGeNet
C0015300	Ocular proptosis	GPR174	Disease-Connect
C0015300	Ocular proptosis	SOS1	DisGeNet
C0015300	Ocular proptosis	C6orf10	Disease-Connect
C0015300	Ocular proptosis	UBE2D1	MalaCards
C0015300	Ocular proptosis	NAA10	DisGeNet
C0015300	Ocular proptosis	CPLX1	DisGeNet
C0015300	Ocular proptosis	CD34	MalaCards
C0015300	Ocular proptosis	DDR2	DisGeNet
C0015300	Ocular proptosis	MUC22	Disease-Connect
C0015300	Ocular proptosis	HLA-J	Disease-Connect
C0015300	Ocular proptosis	ABCA12	DisGeNet
C0015300	Ocular proptosis	ASXL1	MalaCards
C0015300	Ocular proptosis	VRK1	Disease-Connect
C0015300	Ocular proptosis	MICD	Disease-Connect
C0015300	Ocular proptosis	KIF4CP	Disease-Connect
C0015300	Ocular proptosis	FIG4	DisGeNet
C0015300	Ocular proptosis	B4GALT7	DisGeNet
C0015300	Ocular proptosis	KRT18P39	Disease-Connect
C0015300	Ocular proptosis	HCG22	Disease-Connect
C0015300	Ocular proptosis	GDF1	DisGeNet
C0015300	Ocular proptosis	LETM1	DisGeNet
C0015300	Ocular proptosis	HLA-W	Disease-Connect
C0015300	Ocular proptosis	CHRNA9	Disease-Connect
C0015300	Ocular proptosis	MLN	Disease-Connect
C0015300	Ocular proptosis	CLP1	DisGeNet
C0015300	Ocular proptosis	FLNA	MalaCards|DisGeNet
C0015300	Ocular proptosis	TGFBR2	DisGeNet
C0015300	Ocular proptosis	P4HB	DisGeNet
C0015300	Ocular proptosis	TGFB3	DisGeNet
C0015300	Ocular proptosis	TTC37	DisGeNet
C0015300	Ocular proptosis	CTBP1	DisGeNet
C0015300	Ocular proptosis	COL2A1	DisGeNet
C0015300	Ocular proptosis	ABO	Disease-Connect
C0015300	Ocular proptosis	FOXC1	DisGeNet
C0015300	Ocular proptosis	HLA-DQB1	Disease-Connect
C0015300	Ocular proptosis	BMP4	DisGeNet
C0015300	Ocular proptosis	NKX2-5	DisGeNet
C0015300	Ocular proptosis	AFF4	DisGeNet
C0015300	Ocular proptosis	LRP2	DisGeNet
C0015300	Ocular proptosis	NSD2	DisGeNet
C0015300	Ocular proptosis	ITPR3	Disease-Connect
C0015300	Ocular proptosis	RAPSN	DisGeNet
C0015300	Ocular proptosis	PHGDH	DisGeNet
C0009676	Confusion state	CACNA1A	DisGeNet
C0009676	Confusion state	ATP1A2	DisGeNet
C0009676	Confusion state	SLC25A13	DisGeNet
C0009676	Confusion state	TBP	DisGeNet
C0009676	Confusion state	STAT4	DisGeNet
C0009676	Confusion state	CUBN	DisGeNet
C0009676	Confusion state	SLC22A5	DisGeNet
C0009676	Confusion state	ERAP1	DisGeNet
C0009676	Confusion state	ADAMTS13	DisGeNet
C0009676	Confusion state	MEFV	DisGeNet
C0009676	Confusion state	CPOX	DisGeNet
C0009676	Confusion state	HLA-B	DisGeNet
C0009676	Confusion state	NOTCH3	DisGeNet
C0009676	Confusion state	KLRC4	DisGeNet
C0009676	Confusion state	IL12A	DisGeNet
C0009676	Confusion state	FAS	DisGeNet
C0009676	Confusion state	CCR1	DisGeNet
C0009676	Confusion state	TLR4	DisGeNet
C0009676	Confusion state	PRNP	DisGeNet
C0009676	Confusion state	IL10	DisGeNet
C0009676	Confusion state	C4A	DisGeNet
C0009676	Confusion state	MMACHC	DisGeNet
C0236795	Amnesia dissociative	NPS	MalaCards
C0236795	Amnesia dissociative	CCAR1	MalaCards
C0236795	Amnesia dissociative	CFP	MalaCards
C0236795	Amnesia dissociative	HTR1A	MalaCards
C0236795	Amnesia dissociative	PDYN	MalaCards
C0236795	Amnesia dissociative	AANAT	MalaCards
C0236795	Amnesia dissociative	TNFSF11	MalaCards
C0236795	Amnesia dissociative	SMUG1	MalaCards
C0038187	Starvation	TDO2	DisGeNet
C0575081	Abnormal gait	ALDH18A1	DisGeNet
C0575081	Abnormal gait	RERE	DisGeNet
C0575081	Abnormal gait	FAS	DisGeNet
C0575081	Abnormal gait	COL9A2	DisGeNet
C0575081	Abnormal gait	CASK	DisGeNet
C0575081	Abnormal gait	ERAP1	DisGeNet
C0575081	Abnormal gait	FIG4	DisGeNet
C0575081	Abnormal gait	FTL	DisGeNet
C0575081	Abnormal gait	MMP13	DisGeNet
C0575081	Abnormal gait	WNT1	DisGeNet
C0575081	Abnormal gait	VPS13A	DisGeNet
C0575081	Abnormal gait	RPGRIP1L	DisGeNet
C0575081	Abnormal gait	PLOD1	DisGeNet
C0575081	Abnormal gait	FLII	DisGeNet
C0575081	Abnormal gait	SBF1	DisGeNet
C0575081	Abnormal gait	PRKRA	DisGeNet
C0575081	Abnormal gait	COL9A3	DisGeNet
C0575081	Abnormal gait	FLNA	DisGeNet
C0575081	Abnormal gait	TTPA	DisGeNet
C0575081	Abnormal gait	L1CAM	DisGeNet
C0575081	Abnormal gait	GMPPB	DisGeNet
C0575081	Abnormal gait	MEFV	DisGeNet
C0575081	Abnormal gait	PRPS1	DisGeNet
C0575081	Abnormal gait	MTHFR	DisGeNet
C0575081	Abnormal gait	COL2A1	DisGeNet
C0575081	Abnormal gait	EIF2AK3	DisGeNet
C0575081	Abnormal gait	SCN4A	DisGeNet
C0575081	Abnormal gait	STAT4	DisGeNet
C0575081	Abnormal gait	SLC20A2	DisGeNet
C0575081	Abnormal gait	LMNB1	DisGeNet
C0575081	Abnormal gait	UBA1	DisGeNet
C0575081	Abnormal gait	DNAJB2	DisGeNet
C0575081	Abnormal gait	GJA1	DisGeNet
C0575081	Abnormal gait	DNA2	DisGeNet
C0575081	Abnormal gait	LYST	DisGeNet
C0575081	Abnormal gait	ZBTB20	DisGeNet
C0575081	Abnormal gait	AR	DisGeNet
C0575081	Abnormal gait	CHMP2B	DisGeNet
C0575081	Abnormal gait	CACNA1B	DisGeNet
C0575081	Abnormal gait	NPHP1	DisGeNet
C0575081	Abnormal gait	COMP	DisGeNet
C0575081	Abnormal gait	HTRA1	DisGeNet
C0575081	Abnormal gait	TFG	DisGeNet
C0575081	Abnormal gait	ELP1	DisGeNet
C0575081	Abnormal gait	GNE	DisGeNet
C0575081	Abnormal gait	PDE8B	DisGeNet
C0575081	Abnormal gait	OPA1	DisGeNet
C0575081	Abnormal gait	MMADHC	DisGeNet
C0575081	Abnormal gait	ELOVL4	DisGeNet
C0575081	Abnormal gait	MTM1	DisGeNet
C0575081	Abnormal gait	PRDM5	DisGeNet
C0575081	Abnormal gait	VCP	DisGeNet
C0575081	Abnormal gait	NOTCH3	DisGeNet
C0575081	Abnormal gait	PDGFRB	DisGeNet
C0575081	Abnormal gait	HLA-B	DisGeNet
C0575081	Abnormal gait	ASAH1	DisGeNet
C0575081	Abnormal gait	HSPG2	DisGeNet
C0575081	Abnormal gait	IL10	DisGeNet
C0575081	Abnormal gait	NEU1	DisGeNet
C0575081	Abnormal gait	MECP2	DisGeNet
C0575081	Abnormal gait	PDGFB	DisGeNet
C0575081	Abnormal gait	VHL	DisGeNet
C0575081	Abnormal gait	NKX2-1	DisGeNet
C0575081	Abnormal gait	MTR	DisGeNet
C0575081	Abnormal gait	TLR4	DisGeNet
C0575081	Abnormal gait	PABPN1	DisGeNet
C0575081	Abnormal gait	TYROBP	DisGeNet
C0575081	Abnormal gait	LARGE1	DisGeNet
C0575081	Abnormal gait	LMNA	DisGeNet
C0575081	Abnormal gait	MKS1	DisGeNet
C0575081	Abnormal gait	CA8	DisGeNet
C0575081	Abnormal gait	TRNK	DisGeNet
C0575081	Abnormal gait	KCNAB2	DisGeNet
C0575081	Abnormal gait	PMP22	DisGeNet
C0575081	Abnormal gait	TAZ	DisGeNet
C0575081	Abnormal gait	MMP2	DisGeNet
C0575081	Abnormal gait	RNF125	DisGeNet
C0575081	Abnormal gait	ERLIN2	DisGeNet
C0575081	Abnormal gait	TREM2	DisGeNet
C0575081	Abnormal gait	DKK1	DisGeNet
